 0	493
 1	1008
 2	963
 3	967
 4	955
 5	1060
 6	948
 7	973
 8	1047
 9	1005
10	1010
11	965
12	993
13	1002
14	1014
15	948
16	1045
17	1014
18	1007
19	1000
20	1036
21	1053
22	987
23	991
24	1007
25	956
26	1035
27	970
28	1009
29	1007
30	971
31	1026
32	993
33	1008
34	916
35	971
36	993
37	1007
38	1036
39	1021
40	1031
41	1028
42	1005
43	985
44	965
45	932
46	998
47	1003
48	988
49	1001
50	987
51	983
52	1008
53	933
54	1022
55	1017
56	1002
57	1013
58	1024
59	1010
60	979
61	1015
62	1024
63	1038
64	1038
65	1062
66	991
67	1002
68	985
69	1009
70	948
71	965
72	999
73	970
74	991
75	1046
76	1034
77	1011
78	947
79	936
80	1018
81	1008
82	993
83	961
84	1065
85	1037
86	1012
87	993
88	1058
89	994
90	965
91	1023
92	1008
93	1008
94	972
95	1041
96	994
97	984
98	1023
99	1030
100	478
