 0	477
 1	1006
 2	1026
 3	991
 4	1056
 5	1011
 6	981
 7	1046
 8	1009
 9	991
10	1032
11	1027
12	956
13	1030
14	997
15	1024
16	1010
17	936
18	1053
19	980
20	965
21	1033
22	1022
23	933
24	1044
25	1021
26	1040
27	1041
28	1004
29	1020
30	976
31	985
32	995
33	1023
34	983
35	950
36	992
37	980
38	1013
39	986
40	987
41	996
42	984
43	1026
44	996
45	944
46	996
47	990
48	1035
49	972
50	1009
51	1000
52	1040
53	1019
54	996
55	1018
56	1061
57	1035
58	984
59	1006
60	987
61	1004
62	1003
63	974
64	977
65	1025
66	968
67	997
68	1012
69	1020
70	1018
71	953
72	1004
73	1021
74	984
75	976
76	995
77	1050
78	1002
79	1020
80	1016
81	1024
82	966
83	982
84	951
85	1005
86	968
87	988
88	968
89	1019
90	993
91	962
92	1022
93	990
94	938
95	941
96	1026
97	1018
98	983
99	1006
100	505
